"year","id","wage","hours","emp","treat","female","IQ","KWW","educ","exper","tenure","age","married","black","south","urban","sibs","brthord","meduc","feduc"
2010,768,1174.89221685767,50,1,1,0,101,43,12,14,14,35,1,0,0,1,2,3,12,NA
2010,769,961.731953082897,50,1,0,0,101,39,13,4,9,34,1,0,0,1,4,2,11,11
2010,770,1057.27323350539,35,1,1,1,125,34,16,11,8,33,1,0,0,1,4,1,10,10
2010,771,769.971946504396,40,1,0,1,115,39,18,11,4,40,1,0,1,1,0,1,8,8
2010,772,1551.30142490848,40,1,1,1,109,48,12,22,23,42,1,0,0,1,1,1,8,10
2010,773,989.76511597807,40,1,1,1,96,35,12,10,2,38,1,0,1,1,4,4,12,12
2010,774,1435.44240687398,45,1,1,1,113,27,16,11,17,35,1,0,1,1,2,2,16,14
2010,775,1491.71985227229,44,1,0,0,110,34,16,17,17,41,1,0,0,1,4,4,13,13
2010,776,1120.87413386818,40,1,1,1,104,36,12,11,9,41,1,0,1,1,1,2,NA,NA
2010,777,578.69201028694,40,1,0,0,93,26,12,21,22,43,0,0,1,0,0,1,NA,NA
2010,778,1715.38773786339,45,1,1,0,120,36,17,8,10,39,0,0,0,1,1,1,8,8
2010,779,1653.9114483355,45,1,1,1,105,24,12,9,11,36,0,0,0,1,1,1,16,17
2010,780,961.28505395179,50,1,1,1,109,44,12,24,12,42,1,0,1,0,0,1,6,NA
2010,781,1148.71960180192,40,1,0,0,82,26,14,9,5,35,1,1,1,1,10,NA,9,3
2010,782,1144.35728228632,40,1,1,1,81,29,11,16,6,40,1,0,1,0,3,4,10,6
2010,783,0,0,0,0,0,93,31,12,13,1,35,1,0,0,1,5,NA,NA,NA
2010,784,2194.21061214704,40,1,1,0,127,44,12,8,3,34,1,0,0,1,3,2,11,NA
2010,785,3301.63651147813,60,1,0,0,82,41,12,22,1,43,1,0,1,0,3,3,8,5
2010,786,2562.48218995157,40,1,0,0,109,32,12,15,6,36,1,0,0,0,0,1,12,8
2010,787,2289.73440636966,40,1,1,1,115,51,17,4,5,43,1,0,0,1,1,1,12,12
2010,788,711.634109368671,40,1,0,1,105,29,16,8,8,35,1,0,0,1,2,1,16,12
2010,789,1062.72039265071,40,1,0,0,114,40,14,23,3,42,1,0,0,1,4,4,8,6
2010,790,1141.70118992203,45,1,1,1,101,25,12,14,4,35,1,0,0,1,4,2,11,12
2010,791,430.543964220875,40,1,0,0,94,35,12,12,2,35,1,0,0,1,2,3,5,11
2010,792,1522.70999479468,40,1,0,0,96,48,11,18,6,42,0,0,0,1,4,3,8,8
2010,793,1369.8643814335,40,1,1,0,91,28,12,16,5,39,1,0,0,1,3,1,11,5
2010,794,759.951810958098,55,1,0,0,98,45,18,8,2,39,1,0,0,1,2,2,13,NA
2010,795,1330.8867107329,40,1,0,0,110,30,16,9,5,35,1,0,0,0,3,NA,10,12
2010,796,1554.99928935131,40,1,0,1,97,28,17,7,3,37,1,0,1,1,5,1,12,13
2010,797,1254.29215633416,55,1,1,1,104,41,12,20,20,40,1,0,1,1,4,5,9,NA
2010,798,1858.93538576202,42,1,0,0,109,43,16,13,11,39,1,0,1,0,1,1,4,14
2010,799,946.211439099559,35,1,1,0,80,39,10,14,17,38,1,0,0,1,2,1,NA,12
2010,800,937.154770633838,40,1,0,0,94,33,12,24,5,42,1,0,0,0,1,1,12,7
2010,801,830.685520644306,40,1,0,0,110,34,12,6,19,39,1,0,0,1,2,1,7,NA
2010,802,1035.16900551239,45,1,0,0,85,39,16,12,3,37,1,0,0,1,5,6,8,8
2010,803,1424.5311295967,44,1,0,0,122,39,16,11,6,38,1,0,0,0,3,3,10,12
2010,804,1151.31388323565,45,1,1,0,99,27,14,8,2,33,1,1,1,0,6,1,5,5
2010,805,0,0,0,1,1,104,47,15,14,11,42,1,0,1,1,3,4,12,12
2010,806,659.316913995957,35,1,0,1,105,37,16,13,3,34,1,0,0,1,1,2,13,12
2010,807,764.44054172325,40,1,1,1,75,35,12,25,1,42,1,1,1,0,3,3,NA,NA
2010,808,0,0,0,1,1,115,43,12,14,1,37,1,0,0,1,1,2,12,11
2010,809,1911.93648129476,35,1,0,0,69,33,16,15,15,43,1,1,0,1,7,6,10,10
2010,810,1268.92812791912,55,1,1,0,90,36,16,14,7,38,1,0,0,1,5,2,14,17
2010,811,625.038960520382,40,1,1,1,99,40,12,9,6,39,1,0,0,1,2,1,10,8
2010,812,818.017764085727,40,1,1,1,101,43,12,19,3,42,1,0,0,1,1,2,NA,NA
2010,813,767.815011564009,50,1,0,0,89,28,12,16,1,39,1,1,1,1,6,1,9,NA
2010,814,1170.80611182623,44,1,0,0,96,34,12,18,13,36,1,0,0,0,6,3,8,10
2010,815,702.863065758504,40,1,0,0,77,36,12,16,6,42,1,0,0,0,6,3,8,8
2010,816,1302.48763957173,40,1,0,0,71,20,11,12,5,34,1,0,0,0,2,3,NA,NA
2010,817,1273.03503144487,60,1,0,0,98,42,12,12,13,33,1,0,0,1,0,1,12,11
2010,818,0,50,0,0,0,96,38,15,6,10,33,0,0,1,0,5,NA,12,NA
2010,819,1434.91190155393,50,1,0,1,96,47,17,16,15,42,1,0,0,1,2,3,NA,NA
2010,820,1291.44238327037,48,1,1,1,108,36,12,19,18,40,1,0,1,1,6,7,7,3
2010,821,892.22585451888,40,1,0,1,67,31,12,18,15,37,1,1,0,1,3,2,9,5
2010,822,1326.00653575676,40,1,1,1,97,39,13,10,3,36,1,0,0,1,3,1,12,12
2010,823,0,0,0,0,0,81,36,12,17,15,39,1,0,1,0,1,1,12,NA
2010,824,630.368131065457,42,1,0,1,104,34,12,7,5,35,1,0,0,1,3,2,8,12
2010,825,1410.15179844168,40,1,0,0,98,32,14,12,4,34,1,0,0,1,3,1,12,15
2010,826,1586.26037790891,40,1,0,0,117,38,16,15,14,40,1,0,1,1,5,5,17,18
2010,827,1206.06732834838,40,1,0,1,100,40,12,20,6,42,1,0,0,1,0,1,12,12
2010,828,1038.42194816619,40,1,0,1,123,46,18,11,11,41,1,0,0,0,1,1,12,12
2010,829,1596.26471419712,48,1,1,1,104,36,12,19,15,41,1,0,0,1,5,6,6,NA
2010,830,613.893741535555,40,1,1,0,96,25,13,11,10,34,0,0,1,0,3,2,NA,5
2010,831,1186.72632939173,40,1,1,1,90,32,12,18,4,42,1,0,0,0,5,3,12,12
2010,832,367.432522517629,0,1,0,1,97,42,18,8,15,39,1,0,0,1,4,5,14,NA
2010,833,2530.91452204831,40,1,0,0,105,42,16,17,14,41,0,0,0,0,0,1,12,NA
2010,834,1308.25850935415,40,1,1,1,116,43,16,17,5,40,1,1,0,1,1,2,8,NA
2010,835,1714.72828524037,40,1,1,0,114,37,16,10,8,35,1,0,0,1,5,3,2,8
2010,836,482.916572724828,40,1,1,0,83,36,12,16,20,39,1,0,0,0,3,3,8,8
2010,837,1379.66405437808,40,1,1,1,102,36,12,19,5,39,1,0,0,1,1,2,12,NA
2010,838,1275.32923452277,40,1,1,1,112,43,14,16,13,38,0,0,0,1,6,6,14,12
2010,839,958.520283357051,45,1,0,1,85,46,12,6,19,43,1,0,0,1,1,2,NA,NA
2010,840,1013.86441322075,40,1,0,0,84,29,12,13,8,35,1,0,0,1,0,1,8,12
2010,841,1135.20810697934,40,1,0,0,105,34,12,6,2,38,1,0,0,1,1,1,12,9
2010,842,762.005110585528,40,1,0,0,109,28,13,9,4,35,0,0,0,1,1,NA,12,11
2010,843,3791.58959363005,30,1,1,1,107,23,13,11,6,34,1,0,0,1,2,2,12,12
2010,844,636.40660855208,40,1,0,1,104,32,12,14,5,34,1,0,0,0,2,3,12,12
2010,845,613.947412100477,45,1,0,1,111,25,14,10,7,34,1,0,0,1,4,1,12,12
2010,846,1187.20829788693,40,1,0,0,100,42,12,16,14,37,1,0,1,1,2,3,12,12
2010,847,1627.98055984193,40,1,1,1,103,29,12,13,13,39,1,0,0,1,2,3,12,7
2010,848,2642.55915457502,48,1,0,0,105,48,18,11,4,39,1,0,0,1,2,1,12,12
2010,849,1128.59608494905,50,1,1,0,87,35,12,20,2,37,1,1,1,1,2,1,10,NA
2010,850,788.84273633756,40,1,0,0,110,35,16,19,1,43,1,0,0,0,2,1,NA,NA
2010,851,1599.04878970082,40,1,1,1,119,32,16,9,13,35,0,0,1,1,5,1,11,10
2010,852,961.973535406024,40,1,1,1,88,32,12,17,10,43,1,0,0,1,3,2,2,5
2010,853,1458.43069553926,40,1,1,1,131,32,16,12,3,38,1,0,0,0,3,2,12,12
2010,854,1353.85726915534,35,1,0,0,97,40,12,23,12,43,0,0,0,1,5,1,12,12
2010,855,1594.95593342174,40,1,1,1,107,39,12,13,5,35,1,0,0,1,4,3,12,12
2010,856,512.236078194775,50,1,0,1,125,44,17,9,2,36,1,0,1,1,3,1,16,13
2010,857,629.905658473731,45,1,0,0,110,23,12,19,16,37,0,0,0,1,2,2,5,11
2010,858,1261.83956504455,40,1,1,0,118,36,14,9,20,40,1,1,0,1,5,1,7,NA
2010,859,0,0,0,1,1,97,39,12,15,16,41,1,0,0,1,14,10,14,11
2010,860,880.620201847511,40,1,0,1,102,36,12,16,12,40,1,0,0,1,3,2,12,6
2010,861,996.420673412509,75,1,1,1,129,40,18,8,14,43,1,0,0,0,2,1,18,18
2010,862,0,0,0,0,0,117,45,16,10,7,38,1,0,0,1,1,1,12,14
2010,863,1348.13161007213,45,1,0,1,112,50,16,17,12,43,1,0,1,1,1,2,12,4
2010,864,0,0,0,1,1,98,41,18,10,7,36,1,0,1,1,2,2,8,12
2010,865,0,0,0,0,0,110,45,13,13,1,40,1,0,1,1,2,NA,12,16
2010,866,0,0,0,1,0,107,30,16,9,8,38,1,0,0,1,6,4,9,8
2010,867,555.683085913172,40,1,1,1,120,45,15,16,1,43,1,0,0,0,3,4,12,NA
2010,868,1097.51942120847,40,1,0,0,115,38,12,23,15,43,0,0,0,0,7,6,7,8
2010,869,1884.50793934856,55,1,1,1,123,48,17,11,10,41,1,0,0,1,1,1,12,12
2010,870,584.936282826953,45,1,0,1,125,44,14,13,2,42,1,0,0,1,1,1,12,11
2010,871,0,0,0,0,0,110,35,16,15,1,43,1,0,0,0,2,1,NA,NA
2010,872,689.168374292948,70,1,0,0,83,20,12,17,11,37,1,0,0,1,5,1,6,6
2010,873,0,30,0,0,0,90,46,13,10,1,43,1,0,0,0,4,3,NA,NA
2010,874,978.291708880126,40,1,1,1,96,32,16,15,9,35,1,0,0,1,2,2,14,12
2010,875,1235.15560281625,48,1,0,0,105,39,12,15,4,33,1,0,1,0,0,1,12,7
2010,876,553.835295443423,0,1,0,0,82,45,12,11,5,38,1,0,0,1,1,1,11,11
2010,877,1954.69557820914,40,1,1,0,95,23,12,16,3,37,1,0,0,1,2,2,12,12
2010,878,1536.91501061357,45,1,1,1,89,21,12,6,8,36,1,0,1,0,4,3,3,3
2010,879,1113.5819926825,40,1,0,0,95,39,13,10,4,36,1,0,0,1,2,1,12,12
2010,880,2168.85099531378,50,1,1,1,99,48,16,18,15,42,1,0,0,1,0,1,16,18
2010,881,1275.80279201064,50,1,1,1,97,31,15,7,12,36,1,1,1,1,2,1,16,9
2010,882,890.836834001852,40,1,0,1,120,25,16,9,8,33,1,0,0,0,4,3,12,8
2010,883,1699.29378474994,60,1,0,0,115,40,11,20,7,43,1,0,0,1,1,2,NA,NA
2010,884,1309.04894123425,40,1,0,0,92,23,9,22,17,43,1,1,0,1,7,3,7,4
2010,885,1687.13704391493,45,1,0,0,121,39,18,11,14,37,1,0,0,1,2,2,12,12
2010,886,1277.95470069535,55,1,0,1,120,44,14,11,16,41,1,0,0,0,1,1,12,NA
2010,887,784.984391245437,40,1,0,0,110,32,12,22,4,40,1,0,0,1,4,1,9,8
2010,888,704.334768745486,40,1,0,0,110,31,13,18,11,37,1,0,0,0,1,1,12,8
2010,889,1344.26694573782,45,1,0,0,90,42,12,16,1,43,1,0,0,1,6,3,10,12
2010,890,786.118703289421,40,1,0,1,91,39,12,6,14,41,1,0,0,1,5,4,9,10
2010,891,523.565494622126,40,1,0,1,84,23,12,12,3,35,1,1,1,1,5,3,9,4
2010,892,0,0,0,1,0,108,26,13,11,9,35,1,0,0,1,3,NA,12,16
2010,893,0,44,0,1,1,70,34,12,16,11,40,0,1,1,1,2,1,8,NA
2010,894,1054.86293019058,40,1,0,0,80,25,12,17,17,40,0,0,0,1,1,2,12,12
2010,895,0,0,0,0,1,85,50,12,17,8,43,1,0,0,0,4,1,12,NA
2010,896,1292.85366034789,80,1,0,0,108,40,16,6,4,41,1,0,0,1,4,2,12,12
2010,897,0,0,0,0,1,117,39,16,9,3,36,1,0,1,1,1,2,12,10
2010,898,946.310343581186,40,1,0,1,97,39,12,16,19,41,1,0,0,1,14,10,14,11
2010,899,0,0,0,0,1,96,22,11,7,2,34,1,0,1,1,4,3,8,8
2010,900,488.15396812714,40,1,0,1,79,23,10,24,9,41,1,1,1,1,7,6,12,12
2010,901,1489.17033461819,48,1,0,0,87,41,12,22,11,43,1,0,0,1,2,1,12,12
2010,902,1639.62185783434,40,1,1,1,102,34,12,15,9,38,1,0,0,1,3,3,12,7
2010,903,0,0,0,0,1,120,50,14,12,13,41,1,0,1,1,1,2,12,NA
2010,904,1782.55058749881,40,1,1,0,104,25,12,15,9,34,1,0,0,1,3,4,12,10
2010,905,874.754971006693,48,1,1,0,95,44,12,18,22,43,1,0,1,1,1,1,12,5
2010,906,1330.29803463093,45,1,0,1,97,48,16,4,1,37,1,0,0,1,11,3,16,16
2010,907,766.117206079065,40,1,1,1,76,29,12,21,4,40,0,1,1,1,8,5,11,10
2010,908,681.886379637548,40,1,0,1,98,34,12,19,8,43,1,0,0,1,1,1,9,NA
2010,909,1447.54784334717,40,1,0,1,114,38,12,16,21,38,1,0,0,1,2,3,12,10
2010,910,558.116612189264,80,1,0,1,116,36,12,21,2,43,1,0,0,0,10,10,8,NA
2010,911,0,0,0,0,0,63,26,11,12,4,36,1,1,1,1,7,2,7,NA
2010,912,898.60221714691,40,1,0,1,114,48,13,19,20,42,1,0,1,1,3,1,12,NA
2010,913,1612.08600978176,40,1,1,1,97,35,12,12,5,36,1,0,0,1,3,1,12,12
2010,914,2081.618833689,40,1,1,1,109,43,16,18,15,41,1,0,0,1,0,1,11,12
2010,915,650.111508963695,49,1,0,0,112,37,16,15,4,37,1,0,1,0,3,1,8,2
2010,916,1396.150638944,65,1,1,0,93,32,12,11,12,34,1,0,0,1,7,1,12,8
2010,917,929.889595968618,43,1,0,1,132,44,18,8,15,43,1,0,0,0,1,1,13,14
2010,918,0,0,0,1,1,109,49,17,13,4,43,1,0,0,0,3,3,12,8
2010,919,627.094366094449,54,1,0,0,62,34,11,16,5,38,0,1,1,1,7,6,2,10
2010,920,1555.65302358389,40,1,0,1,94,39,12,10,3,37,1,0,0,1,8,3,12,11
2010,921,961.744537223517,43,1,0,0,97,33,12,11,4,34,1,0,0,1,2,3,8,8
2010,922,1208.86505598618,40,1,0,0,114,26,12,10,8,35,1,0,0,0,2,3,8,8
2010,923,807.77993672492,40,1,0,0,107,32,12,16,9,38,1,0,0,0,5,6,8,4
2010,924,1607.69968530862,40,1,1,0,93,40,13,16,9,40,1,0,0,1,2,1,12,8
2010,925,0,45,0,0,0,102,46,14,11,7,41,1,0,0,1,1,2,12,10
2010,926,2158.68872224704,38,1,0,0,111,42,15,9,6,34,1,0,0,0,1,2,10,NA
2010,927,1122.57041883267,40,1,0,1,103,31,12,20,13,38,1,0,0,1,13,3,11,11
2010,928,1217.43256201433,40,1,1,1,103,40,12,20,3,39,1,0,0,1,1,1,8,NA
2010,929,377.61361977193,64,1,0,1,67,19,12,14,4,38,0,1,0,1,6,1,11,4
2010,930,324.948792448886,55,1,0,1,93,38,12,7,3,37,1,0,1,1,1,NA,16,13
2010,931,0,0,0,0,1,74,18,12,14,1,38,1,1,1,1,9,6,3,4
2010,932,1337.73449290331,40,1,0,0,110,42,12,8,15,42,1,0,0,1,5,2,8,12
2010,933,1416.92733610736,40,1,1,1,88,29,10,23,18,42,1,1,0,1,8,1,11,8
2010,934,1227.31799057351,48,1,0,0,104,41,18,10,14,40,1,0,0,0,3,2,9,12
2010,935,617.194291069795,40,1,0,0,70,25,10,16,14,34,1,1,1,0,9,NA,10,7
2010,936,1333.73821756069,40,1,0,0,81,36,12,18,15,39,1,0,1,0,1,1,12,NA
2010,937,351.858394192922,59,1,1,0,74,26,15,13,4,35,1,1,1,1,3,3,7,6
2010,938,843.278634431021,50,1,1,0,103,36,15,1,5,42,1,0,1,0,1,1,12,9
2010,939,1232.22008376707,45,1,0,0,102,30,13,16,12,35,1,1,1,1,2,2,NA,NA
2010,940,605.497155671561,40,1,1,1,75,33,12,11,8,37,1,0,0,1,4,NA,7,12
2010,941,1237.89462410345,40,1,1,1,69,26,11,13,11,39,0,1,0,1,3,NA,8,8
2010,942,1836.80696063032,40,1,0,0,113,36,13,18,10,41,1,0,1,1,2,1,12,12
2010,943,1081.5409532862,40,1,0,0,100,23,11,15,6,37,1,1,1,0,5,NA,9,NA
2010,944,740.873804611209,45,1,0,0,104,46,16,7,2,37,1,0,1,0,1,2,12,12
2010,945,566.880913053514,40,1,0,0,120,43,12,15,3,35,1,1,1,1,6,6,NA,NA
2010,946,2681.72752121931,50,1,0,1,134,45,18,6,11,39,1,0,0,1,4,3,16,16
2010,947,704.286732214282,40,1,0,0,97,32,12,17,12,36,0,1,0,1,2,1,11,NA
2010,948,1730.03661361197,40,1,0,0,92,34,12,16,8,41,1,0,1,1,2,1,6,2
2010,949,1060.83967731435,55,1,1,0,108,45,12,21,22,41,1,0,0,1,3,1,8,8
2010,950,480.051452306789,70,1,0,0,97,34,14,10,5,33,1,0,1,0,1,2,13,16
2010,951,451.720039596923,55,1,0,0,110,44,13,15,3,43,0,1,0,1,4,NA,12,8
2010,952,903.825741663023,40,1,0,1,120,40,14,18,2,42,1,0,0,1,5,1,12,12
2010,953,1278.21726231688,40,1,0,0,107,32,12,17,20,40,1,0,1,0,5,1,NA,NA
2010,954,399.392417348503,40,1,0,1,59,28,10,15,6,39,0,0,0,1,0,1,8,6
2010,955,0,0,0,1,1,115,38,17,7,9,36,1,0,1,1,2,1,12,16
2010,956,1903.84916880383,60,1,1,1,124,20,16,6,7,34,1,0,1,0,2,NA,12,10
2010,957,1528.97183203287,60,1,1,1,110,45,15,17,2,42,1,0,0,1,5,1,14,12
2010,958,1853.30323751742,40,1,0,1,127,49,18,11,17,41,0,0,0,1,0,1,10,NA
2010,959,625.721845809425,30,1,0,0,65,21,12,5,3,37,0,1,0,1,5,1,11,12
2010,960,0,40,0,0,0,109,42,15,7,8,38,1,0,0,1,2,1,11,12
2010,961,1195.44517112243,45,1,1,1,93,18,12,13,9,35,1,1,1,1,1,2,6,6
2010,962,1096.17574444617,70,1,0,0,90,43,12,21,12,40,0,0,0,1,1,2,12,16
2010,963,1084.94950971785,40,1,0,0,112,39,12,16,5,39,1,0,0,1,6,4,7,NA
2010,964,875.780734557106,40,1,0,0,88,27,12,11,6,34,1,0,0,1,7,3,10,8
2010,965,1053.41963781635,40,1,1,1,104,40,16,9,10,38,1,0,1,0,5,2,12,10
2010,966,1019.0670794997,40,1,0,0,96,42,12,16,8,41,1,0,1,1,4,1,12,12
2010,967,1002.84788704949,45,1,1,1,98,45,14,16,18,39,1,0,0,0,2,3,NA,NA
2010,968,791.02186051777,40,1,0,0,106,32,13,11,14,33,1,0,0,1,6,NA,8,7
2010,969,1009.46899319221,40,1,0,1,115,28,14,13,14,35,0,0,0,0,2,1,12,10
2010,970,1303.36674567944,60,1,0,0,101,30,12,11,10,35,1,0,0,1,3,1,10,10
2010,971,1684.34118528382,40,1,0,0,118,39,10,18,8,37,1,0,0,1,0,1,12,8
2010,972,1899.93569021177,40,1,1,1,92,47,14,19,5,41,1,0,1,1,4,4,12,NA
2010,973,826.741186562379,40,1,0,0,92,34,17,10,6,36,1,0,0,1,5,5,16,12
2010,974,1669.08663438536,45,1,1,1,79,39,12,23,19,42,1,0,0,0,3,2,9,8
2010,975,754.765810467715,50,1,0,1,84,31,10,26,13,43,1,0,0,0,5,1,NA,9
2010,976,0,0,0,1,1,92,47,14,16,1,41,1,0,1,1,4,4,12,NA
2010,977,1294.57548996724,40,1,0,0,93,32,11,19,15,39,1,0,0,1,1,NA,12,8
2010,978,1839.72101082145,40,1,1,1,97,38,12,17,3,41,1,0,0,1,1,2,8,12
2010,979,1268.65379932621,40,1,0,0,108,39,13,19,21,42,1,0,0,1,4,1,15,8
2010,980,1189.15792990344,38,1,0,0,106,40,12,12,23,43,1,0,1,1,7,NA,3,2
2010,981,1881.11677373863,40,1,0,0,101,38,13,15,4,37,1,0,1,1,5,3,12,8
2010,982,1650.26405450363,30,1,0,1,113,30,15,9,12,34,0,0,0,1,3,1,12,16
2010,983,501.181107967779,40,1,0,1,86,28,10,16,15,36,1,0,1,0,0,1,6,NA
2010,984,614.851834330112,40,1,0,0,74,30,12,16,5,39,1,1,1,0,5,NA,NA,NA
2010,985,1337.55848828968,40,1,0,0,85,48,12,21,19,40,1,0,0,1,2,1,9,12
2010,986,1448.81924510215,45,1,1,1,89,47,12,18,3,43,1,0,0,1,0,1,12,NA
2010,987,801.737544578054,43,1,1,1,119,37,13,11,6,35,1,0,0,0,4,1,14,NA
2010,988,1097.30885044355,40,1,0,0,99,20,12,11,14,33,1,0,1,1,4,5,10,3
2010,989,1399.15083080359,40,1,0,0,113,49,14,15,10,39,1,0,0,1,1,2,16,14
2010,990,1071.56288815271,40,1,0,0,110,35,16,3,14,36,1,0,0,1,3,1,9,12
2010,991,1230.46801791135,40,1,0,0,85,44,13,7,10,39,1,0,1,1,3,3,8,8
2010,992,1557.80678245857,45,1,0,0,111,37,15,14,3,41,1,0,0,0,2,3,14,5
2010,993,0,40,0,0,1,102,31,12,17,4,42,1,0,0,0,5,5,12,12
2010,994,582.149460381283,38,1,1,0,126,42,16,13,12,33,0,0,0,1,2,2,12,12
2010,995,0,0,0,0,1,88,32,12,16,7,43,1,0,0,1,3,2,2,5
2010,996,1475.42739894038,40,1,0,0,86,32,10,17,0,37,1,1,0,1,5,5,8,NA
2010,997,1139.84582156121,40,1,0,0,104,35,18,8,10,40,1,0,1,0,7,8,9,8
2010,998,2130.34768366959,40,1,0,1,116,38,15,12,4,36,1,0,0,1,2,1,12,17
2010,999,1977.81607924318,40,1,0,0,123,43,16,9,14,37,1,0,1,1,1,1,12,14
2010,1000,518.189026287234,40,1,0,1,85,32,13,6,2,35,1,0,0,0,1,2,13,12
2010,1001,366.822759255965,40,1,0,1,93,44,14,10,3,38,1,1,1,1,1,NA,16,NA
2010,1002,1140.885133682,40,1,0,1,78,36,12,19,5,38,1,0,0,1,9,NA,6,2
2010,1003,847.518533308924,40,1,0,0,92,40,10,21,13,41,1,0,1,0,2,3,10,6
2010,1004,1398.31118248401,40,1,0,0,99,43,13,16,19,41,1,0,0,1,0,1,12,8
2010,1005,0,0,0,1,1,97,45,12,15,1,43,1,0,1,0,3,4,NA,NA
2010,1006,1210.05536164205,40,1,0,0,118,41,18,4,12,36,1,0,0,1,1,2,13,13
2010,1007,0,0,0,0,0,105,34,17,7,11,35,1,0,0,1,3,1,12,12
2010,1008,0,0,0,1,1,99,26,12,13,12,34,1,1,1,1,8,6,9,12
2010,1009,1807.78227305377,48,1,1,0,125,41,17,9,8,39,1,0,0,1,3,1,13,12
2010,1010,1727.63595606102,40,1,1,0,72,20,12,20,10,39,1,0,0,1,3,4,12,12
2010,1011,0,0,0,0,1,85,32,13,6,1,35,1,0,0,0,1,2,13,12
2010,1012,1885.44665052154,38,1,1,1,96,42,12,9,10,38,1,0,0,1,0,1,12,11
2010,1013,1267.75074217149,40,1,1,0,87,41,12,13,14,43,1,0,1,1,2,2,8,NA
2010,1014,747.686149019585,40,1,0,0,66,20,9,19,10,38,1,0,1,0,5,1,8,6
2010,1015,0,0,0,0,1,115,38,17,7,9,36,0,0,1,1,2,1,12,16
2010,1016,793.89240566366,40,1,1,0,73,23,12,17,11,43,1,1,1,0,8,3,NA,NA
2010,1017,1058.63232763715,43,1,1,0,113,26,12,10,7,33,1,0,0,1,1,2,8,12
2010,1018,1151.7463088846,40,1,1,1,95,34,12,17,15,36,1,0,1,0,0,1,5,5
2010,1019,649.787896578332,56,1,1,0,98,41,11,22,20,40,1,0,1,1,2,2,NA,6
2010,1020,1144.35233315975,40,1,0,0,95,34,12,18,13,37,0,0,0,1,3,1,9,8
2010,1021,999.875117378841,48,1,0,1,91,39,12,16,16,41,1,0,1,1,1,2,8,8
2010,1022,1051.56278206778,40,1,1,0,86,22,11,7,1,38,1,1,0,1,5,2,11,NA
2010,1023,913.453708739303,40,1,0,0,93,27,12,20,10,43,0,0,1,1,6,6,8,3
2010,1024,505.17356934408,40,1,1,1,104,37,13,10,0,38,0,0,0,0,2,1,14,8
2010,1025,797.775563477207,40,1,0,1,78,21,12,19,6,38,1,1,0,1,4,1,7,6
2010,1026,678.414241703036,40,1,0,0,89,24,12,14,10,35,0,0,1,0,4,3,12,18
2010,1027,887.737947878258,60,1,0,0,74,23,10,14,10,35,1,0,0,1,4,2,11,9
2010,1028,1040.50560290802,60,1,0,0,80,31,11,17,18,39,0,0,0,1,6,1,12,6
2010,1029,1575.17142674287,60,1,1,0,98,36,11,13,10,36,1,0,0,1,2,1,12,12
2010,1030,409.228541628987,40,1,1,0,83,39,12,20,14,41,1,1,1,1,0,1,7,NA
2010,1031,1340.5663599565,60,1,1,1,101,47,12,17,14,42,1,0,0,1,5,2,12,NA
2010,1032,1568.70684917883,55,1,1,1,97,39,11,17,7,40,1,0,0,1,7,3,NA,NA
2010,1033,1447.26326265801,40,1,0,0,103,33,14,13,13,36,1,0,0,0,6,3,14,12
2010,1034,554.909311918057,55,1,0,1,116,40,18,6,12,35,1,0,0,1,4,5,12,12
2010,1035,0,45,0,0,0,110,38,16,8,5,37,0,0,1,1,3,2,13,12
2010,1036,0,0,0,0,1,114,55,18,12,7,43,1,0,0,1,2,NA,12,16
2010,1037,0,0,0,0,1,104,34,12,6,2,35,1,0,0,1,3,2,8,12
2010,1038,1087.9035539035,65,1,0,0,125,32,12,13,14,34,1,0,0,1,0,1,12,12
2010,1039,940.804964218874,45,1,1,0,100,33,12,10,4,36,1,0,1,0,3,3,7,7
2010,1040,908.837602221296,55,1,0,0,106,38,10,15,7,41,1,0,1,1,4,5,14,10
2010,1041,366.740549826054,40,1,0,0,74,24,12,16,5,37,1,0,0,1,4,2,10,13
2010,1042,848.450208245203,40,1,0,0,76,30,11,11,4,34,1,1,0,1,7,7,10,11
2010,1043,479.221254393102,49,1,0,1,82,33,18,9,10,36,0,0,0,1,2,NA,12,9
2010,1044,1264.21813671873,40,1,1,1,101,41,12,4,13,41,1,0,0,1,1,NA,6,9
2010,1045,0,0,0,0,0,114,50,18,8,14,43,1,0,0,1,2,3,8,NA
2010,1046,1600.70782126981,45,1,1,1,115,45,17,4,8,35,1,0,0,1,3,1,12,14
2010,1047,1624.19322272313,36,1,1,1,81,33,13,13,5,37,1,0,1,1,0,1,6,9
